DateTime,COGT,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,Unnamed: 15,Unnamed: 16,hour,day,month,dayofweek,weekend,hour_sin,hour_cos,month_sin,month_cos,COGT_lag_1,COGT_lag_3,COGT_lag_6,COGT_lag_12,COGT_lag_24,COGT_rolling_mean_3,COGT_rolling_std_3,COGT_rolling_mean_6,COGT_rolling_std_6,COGT_rolling_mean_12,COGT_rolling_std_12,COGT_rolling_mean_24,COGT_rolling_std_24,T_lag_1,T_lag_6,T_lag_24,RH_lag_1,RH_lag_6,RH_lag_24,temp_humidity
2004-09-18 22:00:00,1.7,1042.0,275.0,9.0,938.0,210.0,816.0,109.0,1456.0,1004.0,22.8,43.4,1.1915,,,22,18,9,5,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,1.5,2.4,1.3,1.4,1.2,1.733333333333334,0.25166114784235916,1.8499999999999996,0.350713558335013,1.566666666666667,0.40075685971180003,1.2875,0.47394046589987615,23.5,29.1,22.2,40.6,26.8,42.7,9.895199999999999
2004-09-18 23:00:00,2.5,1191.0,275.0,12.1,1055.0,304.0,707.0,116.0,1563.0,1221.0,22.2,47.9,1.2626,,,23,18,9,5,1,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,1.7,2.0,1.5,1.2,1.3,1.9000000000000006,0.5291502622129185,2.016666666666666,0.3868677637987844,1.675,0.4634357854899964,1.3375000000000001,0.5347185362819197,22.8,28.4,22.1,43.4,28.3,42.8,10.633799999999999
2004-09-19 00:00:00,2.2,1149.0,275.0,10.5,996.0,255.0,754.0,104.0,1534.0,1177.0,21.3,50.5,1.2652,,,0,19,9,6,1,0.0,1.0,-1.0,-1.8369701987210297e-16,2.5,1.5,2.0,1.4,1.4,2.133333333333334,0.40414518843273844,2.0499999999999994,0.3937003937005971,1.7416666666666671,0.4776045022883089,1.3708333333333333,0.5629728286490404,22.2,26.6,22.1,47.9,32.1,43.5,10.7565
2004-09-19 01:00:00,1.4,973.0,275.0,7.1,862.0,149.0,850.0,81.0,1436.0,957.0,20.6,53.2,1.2742,,,1,19,9,6,1,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,2.2,1.7,2.4,1.6,0.9,2.0333333333333337,0.568624070307733,1.8833333333333329,0.42622372841815487,1.7250000000000003,0.4864061153921811,1.3916666666666666,0.5539711707038687,21.3,25.3,21.5,50.5,35.3,45.6,10.959200000000001
2004-09-19 02:00:00,1.2,940.0,275.0,6.2,823.0,112.0,891.0,64.0,1415.0,853.0,19.6,56.6,1.2797,,,2,19,9,6,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1.4,2.5,2.0,1.1,0.7,1.6000000000000005,0.5291502622129184,1.7499999999999998,0.5009990019950212,1.7333333333333334,0.47545831159062596,1.4125000000000003,0.5359368067874847,20.6,24.7,21.1,53.2,37.1,44.5,11.093600000000002
2004-09-19 03:00:00,1.2,949.0,275.0,7.8,890.0,112.0,854.0,64.0,1484.0,884.0,18.8,59.8,1.2847,,,3,19,9,6,1,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,1.2,2.2,1.5,1.1,0.6,1.2666666666666673,0.11547005383792518,1.6999999999999995,0.5440588203494248,1.7416666666666671,0.4640892025018365,1.4375,0.5097420490029634,19.6,23.5,20.4,56.6,40.6,47.1,11.2424
2004-09-19 04:00:00,0.9,830.0,275.0,3.8,699.0,90.0,1012.0,54.0,1339.0,736.0,18.8,59.5,1.2758,,,4,19,9,6,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1.2,1.4,1.7,1.3,0.6,1.1000000000000005,0.17320508075688773,1.5666666666666664,0.6345602151621824,1.7083333333333337,0.5107184482014882,1.45,0.4916697371557284,18.8,22.8,20.6,59.8,43.4,45.9,11.186000000000002
2004-09-19 05:00:00,0.5,773.0,275.0,2.3,609.0,46.0,1169.0,35.0,1256.0,590.0,19.3,57.0,1.2603,,,5,19,9,6,1,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.9,1.2,2.5,1.5,0.5,0.8666666666666671,0.35118845842842483,1.2333333333333332,0.568037557443764,1.6250000000000002,0.6180982563844177,1.45,0.4916697371557284,18.8,22.2,20.2,59.5,47.9,46.7,11.001000000000001
2004-09-19 06:00:00,0.6,811.0,275.0,2.9,644.0,76.0,1144.0,44.0,1289.0,655.0,18.2,60.8,1.2567,,,6,19,9,6,1,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.5,1.2,2.2,2.0,0.8,0.6666666666666673,0.20816659994661382,0.9666666666666663,0.36147844564604314,1.5083333333333335,0.6707639245101404,1.4416666666666667,0.5046881660268414,19.3,21.3,20.1,57.0,50.5,47.8,11.0656
2004-09-19 07:00:00,1.0,901.0,275.0,4.8,754.0,139.0,936.0,62.0,1351.0,854.0,16.8,66.8,1.2721,,,7,19,9,6,1,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.6,0.9,1.4,2.4,1.2,0.7000000000000006,0.26457513110645947,0.8999999999999998,0.29664793948384877,1.3916666666666668,0.6215206181518694,1.4333333333333333,0.5104700874144615,18.2,20.6,20.0,60.8,53.2,50.7,11.2224
2004-09-19 08:00:00,1.3,969.0,275.0,7.7,886.0,179.0,863.0,68.0,1451.0,953.0,18.6,60.0,1.2757,,,8,19,9,6,1,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,1.0,0.5,1.2,2.0,1.1,0.9666666666666673,0.35118845842842494,0.9166666666666664,0.3188521078285037,1.3333333333333337,0.5913518155015447,1.4416666666666667,0.5064082102042968,16.8,19.6,20.7,66.8,56.6,49.7,11.16
2004-09-19 09:00:00,1.7,1027.0,275.0,8.8,933.0,224.0,806.0,85.0,1465.0,1050.0,22.2,48.0,1.2678,,,9,19,9,6,1,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,1.3,0.6,1.2,1.5,1.6,1.333333333333334,0.35118845842842494,0.9999999999999997,0.44721359549997186,1.3500000000000003,0.5992419453700752,1.445833333333333,0.5081759081491258,18.6,18.8,24.3,60.0,59.8,39.5,10.655999999999999
2004-09-19 10:00:00,2.2,1094.0,275.0,10.6,1002.0,272.0,755.0,110.0,1536.0,1114.0,26.5,35.7,1.2149,,,10,19,9,6,1,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,1.7,1.0,0.9,1.7,1.4,1.733333333333334,0.4509249752822898,1.2166666666666663,0.6554896388705755,1.3916666666666668,0.6416715859709134,1.4791666666666667,0.5307739768420774,22.2,18.8,25.4,48.0,59.5,34.8,9.460500000000001
2004-09-19 11:00:00,2.1,1083.0,275.0,10.2,984.0,251.0,784.0,115.0,1485.0,1049.0,30.0,28.5,1.1883,,,11,19,9,6,1,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,2.2,1.3,0.5,2.5,1.2,2.0000000000000004,0.26457513110645964,1.4833333333333332,0.6306081720582722,1.3583333333333336,0.5869154087001808,1.5166666666666668,0.5418700844351878,26.5,19.3,26.6,35.7,57.0,30.7,8.55
2004-09-19 12:00:00,2.2,1098.0,275.0,11.0,1015.0,250.0,754.0,129.0,1508.0,996.0,32.2,24.7,1.1696,,,12,19,9,6,1,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,2.1,1.7,0.6,2.2,1.4,2.1666666666666674,0.05773502691896535,1.7499999999999998,0.5089204259999857,1.3583333333333336,0.5869154087001808,1.5499999999999998,0.558725257209193,30.0,18.2,27.7,28.5,60.8,28.1,7.9534
2004-09-19 13:00:00,2.0,1059.0,275.0,11.9,1047.0,178.0,761.0,106.0,1549.0,841.0,29.6,28.6,1.1628,,,13,19,9,6,1,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,2.2,2.2,1.0,1.4,1.6,2.100000000000001,0.10000000000000123,1.9166666666666663,0.35449494589721914,1.4083333333333339,0.6156420644458553,1.5666666666666667,0.5661975893139497,32.2,16.8,27.6,24.7,66.8,28.7,8.4656
2004-09-19 14:00:00,2.0,1021.0,275.0,10.8,1009.0,137.0,771.0,87.0,1545.0,769.0,29.8,28.5,1.1809,,,14,19,9,6,1,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,2.0,2.1,1.3,1.2,1.1,2.0666666666666678,0.11547005383792612,2.0333333333333328,0.1861898672502656,1.4750000000000003,0.6340705438241533,1.6041666666666667,0.5637445973262124,29.6,18.6,27.6,28.6,60.0,29.2,8.493
2004-09-19 15:00:00,1.2,925.0,275.0,5.1,768.0,119.0,987.0,70.0,1289.0,541.0,31.1,26.1,1.163,,,15,19,9,6,1,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,2.0,2.2,1.7,1.2,1.1,1.7333333333333336,0.46188021535170065,1.95,0.378153408023788,1.4750000000000003,0.6340705438241533,1.6083333333333334,0.5602147621315825,29.8,22.2,28.1,28.5,48.0,28.6,8.1171
2004-09-19 16:00:00,1.8,1045.0,275.0,8.3,910.0,193.0,878.0,106.0,1385.0,742.0,34.6,22.4,1.212,,,16,19,9,6,1,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,1.2,2.0,2.2,0.9,1.3,1.6666666666666672,0.41633319989322665,1.883333333333333,0.3600925806881789,1.5500000000000005,0.6127434581083248,1.6291666666666664,0.5575405359930011,31.1,26.5,29.1,26.1,35.7,26.8,7.7504
2004-09-19 17:00:00,4.3,1303.0,275.0,20.7,1317.0,329.0,631.0,151.0,1816.0,1196.0,33.2,25.4,1.2722,,,17,19,9,6,1,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,1.8,2.0,2.1,0.5,1.5,2.433333333333334,1.6441816606851365,2.2499999999999996,1.0616025621672185,1.8666666666666671,0.9237604307034024,1.7458333333333333,0.7785042328592124,34.6,30.0,28.4,22.4,28.5,28.3,8.4328
2004-09-19 18:00:00,3.8,1254.0,275.0,16.8,1204.0,413.0,668.0,179.0,1655.0,1338.0,30.0,31.4,1.3074,,,18,19,9,6,1,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,4.3,1.2,2.2,0.6,2.0,3.3000000000000007,1.3228756555322954,2.516666666666666,1.233558537997556,2.1333333333333337,0.9847319278346627,1.8208333333333335,0.8836579933862212,33.2,32.2,26.6,25.4,24.7,32.1,9.42
2004-09-19 19:00:00,4.4,1345.0,275.0,20.4,1306.0,489.0,587.0,188.0,1806.0,1416.0,27.5,38.1,1.3756,,,19,19,9,6,1,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,3.8,1.8,2.0,1.0,2.4,4.166666666666667,0.32145502536643233,2.9166666666666665,1.4091368516459517,2.416666666666667,1.1101460455382632,1.9041666666666666,1.0238372691122302,30.0,29.6,25.3,31.4,28.6,35.3,10.4775
2004-09-19 20:00:00,3.8,1273.0,275.0,15.3,1159.0,470.0,645.0,187.0,1704.0,1341.0,26.2,42.5,1.423,,,20,19,9,6,1,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,4.4,4.3,2.0,1.3,2.0,4.000000000000001,0.3464101615137762,3.2166666666666663,1.3658940905746182,2.6250000000000004,1.1161011684349313,1.9791666666666667,1.0946427515966974,27.5,29.8,24.7,38.1,28.5,37.1,11.135
2004-09-19 21:00:00,1.9,1096.0,275.0,8.8,931.0,228.0,766.0,121.0,1506.0,1019.0,24.7,46.4,1.4206,,,21,19,9,6,1,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,3.8,3.8,1.2,1.7,1.5,3.3666666666666676,1.3051181300301262,3.3333333333333335,1.1758684733704965,2.641666666666667,1.1024421925338257,1.9958333333333333,1.0900654813465058,26.2,31.1,23.5,42.5,26.1,40.6,11.460799999999999
2004-09-19 22:00:00,1.7,1077.0,275.0,8.5,920.0,169.0,778.0,99.0,1509.0,935.0,23.6,50.0,1.4383,,,22,19,9,6,1,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,1.9,4.4,1.8,2.2,1.7,2.4666666666666672,1.1590225767142466,3.3166666666666664,1.2023587928179602,2.6000000000000005,1.1297626460295267,1.9958333333333336,1.0900654813465058,24.7,34.6,22.8,46.4,22.4,43.4,11.8
2004-09-19 23:00:00,1.8,1084.0,275.0,8.7,929.0,189.0,751.0,100.0,1517.0,1081.0,22.7,53.6,1.4632,,,23,19,9,6,1,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,1.7,3.8,4.3,2.1,2.5,1.8000000000000007,0.0999999999999845,2.9,1.2263767773404708,2.575,1.145048629376222,1.9666666666666668,1.0853437310330558,23.6,33.2,22.2,50.0,25.4,47.9,12.167200000000001
2004-09-20 00:00:00,1.1,980.0,275.0,5.7,800.0,100.0,863.0,79.0,1407.0,903.0,22.7,53.8,1.4666,,,0,20,9,0,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1.8,1.9,3.8,2.2,2.2,1.5333333333333339,0.3785938897200135,2.4499999999999997,1.3217412757419669,2.483333333333334,1.2194136693385467,1.9208333333333334,1.0982116556382522,22.7,30.0,21.3,53.6,31.4,50.5,12.2126
2004-09-20 01:00:00,0.8,882.0,275.0,4.0,713.0,71.0,978.0,57.0,1343.0,731.0,22.8,53.0,1.4577,,,1,20,9,0,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,1.1,1.7,4.4,2.0,1.4,1.233333333333334,0.5131601439446845,1.8499999999999996,1.0483320084782333,2.3833333333333337,1.3085962870282966,1.8958333333333333,1.117247847893738,22.7,27.5,20.6,53.8,38.1,53.2,12.084000000000001
2004-09-20 02:00:00,0.7,851.0,275.0,3.0,655.0,52.0,1051.0,43.0,1301.0,625.0,21.4,57.6,1.4469,,,2,20,9,0,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.8,1.8,3.8,2.0,1.2,0.8666666666666673,0.2081665999466025,1.333333333333333,0.5316640543300607,2.2750000000000004,1.3942251024722077,1.875,1.135303062392708,22.8,26.2,19.6,53.0,42.5,56.6,12.3264
2004-09-20 03:00:00,0.6,819.0,275.0,2.2,597.0,52.0,1112.0,43.0,1281.0,613.0,19.9,62.3,1.4363,,,3,20,9,0,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.7,1.1,1.9,1.2,1.2,0.7000000000000006,0.0999999999999764,1.1166666666666663,0.5192943930630097,2.2250000000000005,1.44607619565373,1.8500000000000003,1.157208034357958,21.4,24.7,18.8,57.6,46.4,59.8,12.397699999999997
2004-09-20 04:00:00,0.5,804.0,275.0,2.2,601.0,57.0,1122.0,50.0,1281.0,646.0,19.5,63.5,1.4269,,,4,20,9,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.6,0.8,1.7,1.8,0.9,0.6000000000000005,0.09999999999997564,0.9166666666666664,0.47923550230203243,2.116666666666667,1.5272276328119014,1.8333333333333337,1.1742404267057687,19.9,23.6,18.8,62.3,50.0,59.5,12.3825
2004-09-20 05:00:00,0.5,823.0,275.0,2.7,631.0,69.0,1090.0,47.0,1304.0,671.0,20.2,60.8,1.4243,,,5,20,9,0,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.5,0.7,1.8,4.3,0.5,0.533333333333334,0.05773502691891967,0.6999999999999997,0.22803508501986372,1.8000000000000005,1.42382327810467,1.8333333333333337,1.1742404267057687,19.5,22.7,19.3,63.5,53.6,57.0,12.2816
2004-09-20 06:00:00,0.9,903.0,275.0,4.7,748.0,126.0,937.0,60.0,1373.0,801.0,19.4,63.5,1.4139,,,6,20,9,0,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.5,0.6,1.1,3.8,0.6,0.6333333333333339,0.23094010767585033,0.6666666666666664,0.16329931618559648,1.5583333333333336,1.2936617046432994,1.8458333333333334,1.1620742948136609,20.2,22.7,18.2,60.8,53.8,60.8,12.318999999999999
2004-09-20 07:00:00,3.5,1310.0,275.0,21.7,1344.0,376.0,573.0,91.0,2026.0,1353.0,18.7,65.6,1.4039,,,7,20,9,0,0,0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,0.9,0.5,0.8,4.4,1.0,1.633333333333334,1.6289055630494156,1.1166666666666665,1.1771434350437842,1.4833333333333336,1.1296285256935605,1.9500000000000002,1.194552854309566,19.4,22.8,16.8,63.5,53.0,66.8,12.267199999999997
2004-09-20 08:00:00,3.5,1436.0,275.0,32.2,1601.0,376.0,455.0,91.0,2338.0,1682.0,20.1,60.6,1.4062,,,8,20,9,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210297e-16,3.5,0.5,0.7,3.8,1.3,2.633333333333334,1.5011106998930268,1.583333333333333,1.4918668394554104,1.4583333333333337,1.0757309002241084,2.0416666666666665,1.2264890388090883,18.7,21.4,18.6,65.6,57.6,60.0,12.180600000000002
2004-09-20 09:00:00,5.7,1479.0,275.0,27.5,1490.0,737.0,494.0,159.0,2146.0,1749.0,23.5,49.7,1.4156,,,9,20,9,0,0,0.7071067811865476,-0.7071067811865475,-1.0,-1.8369701987210297e-16,3.5,0.9,0.6,1.9,1.7,4.233333333333333,1.2701705922171767,2.433333333333333,2.1341665039697975,1.7750000000000004,1.6326915869758805,2.2083333333333335,1.4325157762745104,20.1,19.9,22.2,60.6,62.3,48.0,11.6795
2004-09-20 10:00:00,3.5,1285.0,275.0,18.1,1243.0,481.0,599.0,173.0,1815.0,1582.0,26.4,41.9,1.4237,,,10,20,9,0,0,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,5.7,3.5,0.5,1.7,2.2,4.233333333333333,1.2701705922171769,2.933333333333333,1.932528568137264,1.9250000000000005,1.7062052524934872,2.2624999999999997,1.4565631077837045,23.5,19.5,26.5,49.7,63.5,35.7,11.061599999999999
2004-09-20 11:00:00,3.7,1262.0,275.0,18.6,1258.0,425.0,597.0,174.0,1835.0,1484.0,29.9,34.0,1.4096,,,11,20,9,0,0,0.258819045102521,-0.9659258262890682,-1.0,-1.8369701987210297e-16,3.5,3.5,0.5,1.8,2.1,4.300000000000001,1.2165525060596438,3.4666666666666663,1.5253414918196708,2.0833333333333335,1.7801089513813135,2.3291666666666666,1.4851377235701124,26.4,20.2,30.0,41.9,60.8,28.5,10.165999999999999
2004-09-20 12:00:00,3.1,1225.0,275.0,17.6,1227.0,330.0,643.0,165.0,1774.0,1321.0,31.5,30.8,1.4017,,,12,20,9,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,3.7,5.7,0.9,1.1,2.2,3.433333333333334,0.305505046330388,3.8333333333333335,0.9352361555600036,2.2500000000000004,1.773286625039916,2.3666666666666667,1.4930758059518754,29.9,19.4,32.2,34.0,63.5,24.7,9.702
2004-09-20 13:00:00,3.0,1162.0,275.0,16.3,1188.0,303.0,676.0,136.0,1681.0,1125.0,30.2,30.2,1.2744,,,13,20,9,0,0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,3.1,3.5,3.5,0.8,2.0,3.2666666666666675,0.37859388972001695,3.75,0.9914635646356298,2.433333333333334,1.722753257979444,2.4083333333333337,1.4963482118191924,31.5,18.7,29.6,30.8,65.6,28.6,9.1204
2004-09-20 14:00:00,2.6,1103.0,275.0,11.8,1044.0,283.0,757.0,125.0,1523.0,967.0,30.5,29.3,1.2612,,,14,20,9,0,0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,3.0,3.7,3.5,0.7,2.0,2.900000000000001,0.26457513110645564,3.6,1.0990905331227228,2.5916666666666672,1.6339902822306636,2.4333333333333336,1.4942401491020134,30.2,20.1,29.8,30.2,60.6,28.5,8.9365
2004-09-20 15:00:00,2.4,1120.0,275.0,11.9,1045.0,264.0,752.0,122.0,1563.0,975.0,31.8,27.4,1.2673,,,15,20,9,0,0,-0.7071067811865471,-0.7071067811865479,-1.0,-1.8369701987210297e-16,2.6,3.1,5.7,0.6,1.2,2.6666666666666674,0.30550504633038567,3.0499999999999994,0.5009990019950092,2.741666666666667,1.512648690412305,2.4833333333333334,1.4710737476464237,30.5,23.5,31.1,29.3,49.7,26.1,8.713199999999999
2004-09-20 16:00:00,2.6,1169.0,275.0,15.5,1163.0,280.0,708.0,124.0,1639.0,1025.0,34.3,23.2,1.2326,,,16,20,9,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,2.4,3.0,3.5,0.5,1.8,2.533333333333334,0.11547005383791435,2.9,0.4732863826479656,2.9166666666666674,1.3415278490202769,2.516666666666667,1.4639632528848199,31.8,26.4,34.6,27.4,41.9,22.4,7.9575999999999985
2004-09-20 17:00:00,5.0,1386.0,275.0,28.8,1522.0,505.0,560.0,184.0,1990.0,1469.0,34.1,23.0,1.2081,,,17,20,9,0,0,-0.9659258262890683,-0.25881904510252063,-1.0,-1.8369701987210297e-16,2.6,2.6,3.7,0.5,4.3,3.333333333333334,1.4468356276140466,3.1166666666666667,0.9600347215943084,3.2916666666666674,1.2287897470374025,2.5458333333333334,1.507367173949815,34.3,29.9,33.2,23.2,34.0,25.4,7.843000000000001
2004-09-20 18:00:00,5.6,1426.0,275.0,31.1,1577.0,566.0,521.0,200.0,2080.0,1648.0,30.5,29.2,1.2585,,,18,20,9,0,0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,5.0,2.4,3.1,0.9,3.8,4.4,1.5874507866387546,3.533333333333333,1.3952299690970869,3.6833333333333336,1.143227753761121,2.620833333333333,1.613524138315736,34.1,31.5,30.0,23.0,30.8,31.4,8.906
2004-09-20 19:00:00,6.5,1476.0,275.0,34.9,1663.0,681.0,473.0,225.0,2167.0,1785.0,28.1,32.4,1.2173,,,19,20,9,0,0,-0.9659258262890684,0.2588190451025203,-1.0,-1.8369701987210297e-16,5.6,2.6,3.0,3.5,4.4,5.7,0.7549834435270772,4.116666666666666,1.8004629034408492,3.9333333333333336,1.3989173302842803,2.7083333333333335,1.764114919520654,30.5,30.2,27.5,29.2,30.2,38.1,9.1044
2004-09-20 20:00:00,4.1,1167.0,275.0,19.5,1282.0,448.0,633.0,168.0,1685.0,1371.0,26.5,31.7,1.0787,,,20,20,9,0,0,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,6.5,5.0,2.6,3.5,3.8,5.400000000000001,1.2124355652982155,4.366666666666666,1.645195023900404,3.983333333333334,1.3927300419309447,2.720833333333333,1.7732257922060937,28.1,30.5,26.2,32.4,29.3,42.5,8.4005
2004-09-20 21:00:00,2.1,1032.0,275.0,11.7,1039.0,231.0,761.0,118.0,1455.0,1071.0,24.8,33.7,1.0377,,,21,20,9,0,0,-0.7071067811865477,0.7071067811865474,-1.0,-1.8369701987210297e-16,4.1,5.6,2.4,5.7,1.9,4.233333333333333,2.203028218914441,4.316666666666666,1.7197868084930326,3.6833333333333336,1.376975165375399,2.7291666666666665,1.769666921907271,26.5,31.8,24.7,31.7,27.4,46.4,8.357600000000001
2004-09-20 22:00:00,2.0,1034.0,275.0,9.9,972.0,230.0,747.0,115.0,1437.0,1118.0,23.9,38.1,1.1123,,,22,20,9,0,0,-0.5000000000000004,0.8660254037844384,-1.0,-1.8369701987210297e-16,2.1,6.5,2.6,3.5,1.7,2.733333333333334,1.1846237095944558,4.216666666666666,1.8519359240175268,3.5583333333333336,1.4606712861080715,2.7416666666666667,1.7631288065271347,24.8,34.3,23.6,33.7,23.2,50.0,9.1059
2004-09-20 23:00:00,1.4,986.0,275.0,7.7,885.0,146.0,835.0,94.0,1407.0,931.0,23.0,43.0,1.1897,,,23,20,9,0,0,-0.25881904510252157,0.9659258262890681,-1.0,-1.8369701987210297e-16,2.0,4.1,5.0,3.7,1.8,1.833333333333334,0.3785938897200118,3.616666666666666,2.112265766106778,3.3666666666666667,1.5859229221975186,2.725,1.774272661757733,23.9,34.1,22.7,38.1,23.0,53.6,9.89
2004-09-21 00:00:00,0.8,908.0,275.0,4.4,732.0,77.0,966.0,62.0,1311.0,722.0,23.5,44.7,1.2755,,,0,21,9,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,1.4,2.1,5.6,3.1,1.1,1.4000000000000006,0.5999999999999951,2.8166666666666664,2.119827036969445,3.1750000000000007,1.7514279888136997,2.7125000000000004,1.7872282402112767,23.0,30.5,22.7,43.0,29.2,53.8,10.5045
2004-09-21 01:00:00,0.8,891.0,275.0,4.1,714.0,82.0,957.0,68.0,1295.0,773.0,22.3,47.7,1.2643,,,1,21,9,1,0,0.25881904510252074,0.9659258262890683,-1.0,-1.8369701987210297e-16,0.8,2.0,6.5,3.0,0.8,1.0000000000000007,0.3464101615137654,1.8666666666666665,1.2290918056299382,2.991666666666667,1.8817102150260372,2.7125,1.7872282402112767,23.5,28.1,22.8,44.7,32.4,53.0,10.6371
2004-09-21 02:00:00,0.6,843.0,275.0,3.1,656.0,55.0,1042.0,50.0,1271.0,665.0,22.1,49.8,1.3094,,,2,21,9,1,0,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,0.8,1.4,4.1,2.6,0.7,0.733333333333334,0.1154700538379252,1.283333333333333,0.6524313501562179,2.8250000000000006,2.004143435258792,2.7083333333333335,1.7922336480702965,22.3,26.5,21.4,47.7,31.7,57.6,11.005799999999999
2004-09-21 03:00:00,0.5,822.0,275.0,2.4,612.0,55.0,1094.0,50.0,1254.0,594.0,21.8,51.4,1.3272,,,3,21,9,1,0,0.7071067811865476,0.7071067811865476,-1.0,-1.8369701987210297e-16,0.6,0.8,2.1,2.4,0.6,0.6333333333333339,0.15275252316519475,1.0166666666666664,0.5741660619251774,2.6666666666666665,2.1128753925024606,2.704166666666666,1.7974569394773727,22.1,24.8,19.9,49.8,33.7,62.3,11.2052
2004-09-21 04:00:00,0.4,814.0,275.0,2.1,589.0,42.0,1119.0,36.0,1246.0,565.0,20.8,55.9,1.3581,,,4,21,9,1,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,0.5,0.8,2.0,2.6,0.5,0.5000000000000006,0.10000000000000014,0.7499999999999997,0.35637059362411116,2.483333333333334,2.212293476065603,2.6999999999999997,1.802896220698434,21.8,23.9,19.5,51.4,38.1,63.5,11.6272
2004-09-21 05:00:00,0.6,869.0,275.0,3.3,673.0,102.0,1033.0,53.0,1307.0,688.0,18.8,63.0,1.3582,,,5,21,9,1,0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.4,0.6,1.4,5.0,0.5,0.5000000000000006,0.10000000000000014,0.6166666666666664,0.1602081978759788,2.1166666666666667,2.1199628355804796,2.704166666666666,1.7976988108392224,20.8,23.0,20.2,55.9,43.0,60.8,11.844000000000001
2004-09-21 06:00:00,1.4,1013.0,275.0,8.1,905.0,231.0,804.0,79.0,1499.0,974.0,18.3,65.5,1.3686,,,6,21,9,1,0,1.0,6.123233995736766e-17,-1.0,-1.8369701987210297e-16,0.6,0.5,0.8,5.6,0.9,0.8000000000000006,0.529150262212918,0.7166666666666665,0.36009258068817274,1.7666666666666668,1.817757526251075,2.7249999999999996,1.778678063105832,18.8,23.5,19.4,63.0,44.7,63.5,11.986500000000001
