DateTime,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,Unnamed: 15,Unnamed: 16,hour,day,month,dayofweek,weekend,hour_sin,hour_cos,month_sin,month_cos,COGT_lag_1,COGT_lag_3,COGT_lag_6,COGT_lag_12,COGT_lag_24,COGT_rolling_mean_6,COGT_rolling_std_6,COGT_rolling_mean_12,COGT_rolling_std_12,COGT_rolling_mean_24,COGT_rolling_std_24,temp_humidity
2004-07-21 18:00:00,1301.0,275.0,17.0,1210.0,124.0,623.0,140.0,1813.0,1153.0,39.6,18.8,1.3413,,,18,21,7,2,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,2.1,2.1,2.1,2.1,2.1,2.433333333333333,0.816496580927727,2.266666666666667,0.5773502691896022,2.183333333333333,0.4082482904638642,7.4448
2004-07-21 19:00:00,1416.0,275.0,21.5,1339.0,165.0,544.0,163.0,1998.0,1492.0,36.1,25.5,1.4949,,,19,21,7,2,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,4.1,2.1,2.1,2.1,2.1,2.7166666666666663,0.9600347215943104,2.4083333333333337,0.7229464123650434,2.254166666666667,0.5241798286405385,9.2055
2004-07-21 20:00:00,1301.0,275.0,18.6,1256.0,164.0,593.0,144.0,1914.0,1382.0,33.3,29.9,1.5079,,,20,21,7,2,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,3.8,2.1,2.1,2.1,2.1,2.9333333333333322,0.9395034149308147,2.516666666666667,0.7685089853775506,2.3083333333333336,0.5724977058368067,9.956699999999998
2004-07-21 21:00:00,1261.0,275.0,15.3,1158.0,122.0,628.0,120.0,1837.0,1303.0,31.2,33.2,1.4831,,,21,21,7,2,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,3.4,4.1,2.1,2.1,2.1,3.066666666666666,0.850098033562401,2.5833333333333335,0.7637626158259545,2.341666666666667,0.5830330490048443,10.358400000000001
2004-07-21 22:00:00,1295.0,275.0,17.0,1211.0,134.0,602.0,120.0,1917.0,1404.0,30.1,35.8,1.5034,,,22,21,7,2,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,2.9,3.8,2.1,2.1,2.1,3.233333333333333,0.7089898917944171,2.6666666666666674,0.7607810978118802,2.3833333333333333,0.6004828974624745,10.775799999999998
2004-07-21 23:00:00,1239.0,275.0,14.4,1129.0,121.0,637.0,106.0,1839.0,1308.0,28.9,39.1,1.537,,,23,21,7,2,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,3.1,3.4,2.1,2.1,2.1,3.4666666666666663,0.4412104562073034,2.7833333333333337,0.7732262203771664,2.441666666666667,0.6385558888526572,11.299900000000001
2004-07-22 00:00:00,1229.0,275.0,13.6,1103.0,112.0,627.0,95.0,1866.0,1320.0,27.8,43.3,1.5929,,,0,22,7,3,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,3.5,2.9,4.1,2.1,2.1,3.1833333333333322,0.49564772436344356,2.8083333333333336,0.7537281078784517,2.4541666666666666,0.634500259818817,12.0374
2004-07-22 01:00:00,1125.0,275.0,9.6,963.0,62.0,713.0,70.0,1719.0,1179.0,26.9,46.1,1.608,,,1,22,7,3,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,2.4,3.1,3.8,2.1,2.1,2.8166666666666664,0.7139094246938225,2.766666666666667,0.8082903768654577,2.4333333333333336,0.6545271553583171,12.4009
2004-07-22 02:00:00,1044.0,275.0,6.4,832.0,50.0,794.0,67.0,1580.0,1160.0,26.4,47.1,1.5947,,,2,22,7,3,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1.6,3.5,3.4,2.1,2.1,2.4666666666666663,0.8687155268939704,2.7000000000000006,0.8964576753178781,2.4,0.6915640748081255,12.4344
2004-07-22 03:00:00,976.0,275.0,4.8,754.0,50.0,842.0,67.0,1545.0,1070.0,25.2,51.4,1.621,,,3,22,7,3,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1.3,2.4,2.9,2.1,2.1,2.133333333333333,1.0366613075960116,2.6,1.026910636104927,2.35,0.7546954467805577,12.9528
2004-07-22 04:00:00,1015.0,275.0,5.4,781.0,72.0,796.0,70.0,1595.0,1181.0,23.8,55.4,1.6073,,,4,22,7,3,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9,1.6,3.1,2.1,2.1,1.783333333333333,0.9988326519826415,2.5083333333333337,1.1204368736697126,2.3041666666666667,0.8024306372118608,13.1852
2004-07-22 05:00:00,954.0,275.0,4.1,715.0,48.0,867.0,50.0,1527.0,1010.0,24.9,50.6,1.5755,,,5,22,7,3,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,1.0,1.3,3.5,2.1,2.1,1.333333333333333,0.5988878581726981,2.4000000000000004,1.2217721852813823,2.25,0.8587149144785056,12.599400000000001
2004-07-22 06:00:00,1032.0,275.0,6.3,826.0,58.0,781.0,60.0,1627.0,1075.0,25.0,49.2,1.5418,,,6,22,7,3,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.8,0.9,2.4,4.1,2.1,1.1166666666666663,0.2926886855802327,2.15,1.14693266823058,2.2083333333333335,0.8900008141992699,12.3
2004-07-22 07:00:00,1518.0,275.0,26.9,1476.0,306.0,469.0,127.0,2388.0,1839.0,24.7,50.9,1.5593,,,7,22,7,3,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1.1,1.0,1.6,3.8,2.1,1.583333333333333,1.3905634349668048,2.2000000000000006,1.2350929298860542,2.3041666666666667,0.9954152145086811,12.5723
2004-07-22 08:00:00,1602.0,275.0,35.6,1678.0,351.0,410.0,149.0,2662.0,2105.0,26.4,46.3,1.5722,,,8,22,7,3,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,4.4,0.8,1.3,3.4,2.1,2.0999999999999996,1.7843766418556388,2.2833333333333337,1.3516544295675834,2.4,1.081866342303289,12.223199999999999
2004-07-22 09:00:00,1362.0,275.0,17.5,1225.0,252.0,551.0,158.0,2003.0,1826.0,28.1,42.0,1.5735,,,9,22,7,3,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,4.4,1.1,0.9,2.9,2.1,2.683333333333333,1.8829940697375196,2.4083333333333337,1.4773799494887858,2.495833333333333,1.1536253504822802,11.802
2004-07-22 10:00:00,1394.0,275.0,19.9,1294.0,266.0,555.0,190.0,2031.0,1834.0,34.0,29.9,1.5614,,,10,22,7,3,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,4.4,4.4,1.0,3.1,2.1,3.0666666666666664,1.6966633922692684,2.4250000000000003,1.4869890260645287,2.545833333333333,1.1617000910085515,10.165999999999999
2004-07-22 11:00:00,1205.0,275.0,12.6,1070.0,159.0,682.0,127.0,1735.0,1268.0,37.3,22.9,1.4373,,,11,22,7,3,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,3.3,4.4,0.8,3.5,2.1,3.2833333333333328,1.4077168275852423,2.3083333333333336,1.4494251734164498,2.5458333333333334,1.1617000910085515,8.541699999999999
2004-07-22 12:00:00,1210.0,275.0,14.0,1118.0,144.0,658.0,130.0,1742.0,1422.0,40.1,19.0,1.3849,,,12,22,7,3,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,2.1,4.4,1.1,2.4,2.1,3.4499999999999997,1.1291589790636172,2.2833333333333337,1.4502873278537967,2.5458333333333334,1.1617000910085515,7.619
2004-07-22 13:00:00,1138.0,275.0,12.2,1055.0,117.0,712.0,125.0,1624.0,1028.0,42.0,15.8,1.2759,,,13,22,7,3,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,2.1,3.3,4.4,1.6,2.1,3.0499999999999994,1.1502173707608465,2.316666666666667,1.4376959681969166,2.5416666666666665,1.1635465524465045,6.636
2004-07-22 14:00:00,1079.0,275.0,11.1,1019.0,108.0,749.0,113.0,1559.0,929.0,42.8,14.3,1.2003,,,14,22,7,3,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,2.0,2.1,4.4,1.3,2.1,2.5666666666666664,1.0764137989949158,2.333333333333334,1.4259499757471528,2.5166666666666666,1.179781360240539,6.1204
2004-07-22 15:00:00,1158.0,275.0,14.3,1126.0,153.0,693.0,143.0,1654.0,1150.0,44.3,13.0,1.183,,,15,22,7,3,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1.5,2.1,4.4,0.9,2.1,2.1833333333333327,0.5946988033169995,2.4333333333333336,1.3566893751356766,2.5166666666666666,1.179781360240539,5.7589999999999995
2004-07-22 16:00:00,1186.0,275.0,15.1,1151.0,166.0,680.0,157.0,1686.0,1235.0,44.6,12.6,1.1684,,,16,22,7,3,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2.1,2.0,3.3,1.0,2.1,2.016666666666666,0.2714160398109762,2.541666666666667,1.2816596721249705,2.525,1.1774142634714804,5.6196
2004-07-22 17:00:00,1261.0,275.0,18.6,1258.0,179.0,629.0,170.0,1813.0,1315.0,43.4,14.8,1.2882,,,17,22,7,3,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,2.3,1.5,2.1,0.8,2.1,2.133333333333333,0.42268979957726904,2.7083333333333335,1.1587284043948722,2.5541666666666667,1.1750963574428115,6.4232000000000005
2004-07-22 18:00:00,1339.0,275.0,22.0,1352.0,225.0,569.0,187.0,1990.0,1469.0,40.6,18.2,1.368,,,18,22,7,3,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,2.8,2.1,2.1,1.1,4.1,2.383333333333333,0.7305249254246351,2.9166666666666674,1.0641542380802764,2.533333333333333,1.1506771793228951,7.3892
2004-07-22 19:00:00,1342.0,275.0,23.0,1377.0,261.0,567.0,181.0,2017.0,1515.0,37.1,21.3,1.3223,,,19,22,7,3,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,3.6,2.3,2.0,4.4,3.8,2.7166666666666663,0.945339445208262,2.8833333333333333,1.0187633620614547,2.5416666666666665,1.160927914725289,7.9023
2004-07-22 20:00:00,1317.0,275.0,21.1,1327.0,228.0,575.0,158.0,1996.0,1510.0,34.5,25.5,1.368,,,20,22,7,3,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,4.0,2.8,1.5,4.4,3.4,3.0833333333333326,0.7935153852740727,2.8250000000000006,0.9411066986170001,2.5541666666666667,1.1721326407605215,8.7975
2004-07-22 21:00:00,1210.0,275.0,15.0,1148.0,137.0,639.0,112.0,1849.0,1327.0,32.2,30.4,1.4433,,,21,22,7,3,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,3.7,3.6,2.1,4.4,2.9,3.15,0.7063993204979693,2.6666666666666665,0.8015137194235753,2.5375,1.16984298463326,9.7888
2004-07-22 22:00:00,1220.0,275.0,13.6,1105.0,116.0,643.0,100.0,1838.0,1318.0,30.4,35.4,1.5144,,,22,22,7,3,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,2.5,4.0,2.3,3.3,3.1,3.15,0.7063993204979693,2.583333333333334,0.7814128618125199,2.5041666666666664,1.1645036885212996,10.761599999999998
2004-07-22 23:00:00,1276.0,275.0,14.6,1135.0,143.0,625.0,105.0,1887.0,1436.0,29.4,38.7,1.5581,,,23,22,7,3,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,2.3,3.7,2.8,2.1,3.5,3.0999999999999996,0.7456540752922854,2.616666666666667,0.7673251454161074,2.4625,1.1450507867984843,11.3778
2004-07-23 00:00:00,1270.0,275.0,16.3,1189.0,157.0,592.0,107.0,1917.0,1608.0,28.6,38.7,1.4921,,,0,23,7,4,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,2.5,2.5,3.6,2.1,2.4,2.9499999999999993,0.7148426400264571,2.6666666666666665,0.7499494932488547,2.475,1.1459759463292496,11.068200000000001
2004-07-23 01:00:00,1053.0,275.0,8.8,933.0,72.0,743.0,72.0,1658.0,1257.0,27.7,40.5,1.4835,,,1,23,7,4,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,2.7,2.3,4.0,2.0,1.6,2.4999999999999996,0.7694153624668538,2.608333333333334,0.8295215853767954,2.4625,1.1575132640802612,11.218499999999999
2004-07-23 02:00:00,956.0,275.0,6.0,813.0,42.0,846.0,59.0,1544.0,1094.0,28.0,39.8,1.4803,,,2,23,7,4,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1.3,2.5,3.7,1.5,1.3,2.016666666666666,0.7756717518813429,2.5500000000000003,0.9327379053088664,2.441666666666667,1.1835527455290182,11.143999999999998
2004-07-23 03:00:00,954.0,275.0,5.5,790.0,42.0,826.0,59.0,1564.0,1066.0,24.8,48.5,1.4953,,,3,23,7,4,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.8,2.7,2.5,2.1,0.9,1.7499999999999998,0.8479386770280076,2.4500000000000006,1.0431595363039108,2.441666666666667,1.1835527455290182,12.027999999999999
2004-07-23 04:00:00,912.0,275.0,3.9,706.0,34.0,891.0,55.0,1500.0,1022.0,25.6,45.8,1.4801,,,4,23,7,4,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.9,1.3,2.3,2.3,1.0,1.4499999999999995,0.9289779329994933,2.3000000000000003,1.1862852638689816,2.4208333333333334,1.2140407437710785,11.7248
2004-07-23 05:00:00,973.0,275.0,5.8,802.0,74.0,806.0,70.0,1597.0,1139.0,23.6,51.5,1.4852,,,5,23,7,4,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.5,0.8,2.5,2.8,0.8,1.1666666666666663,0.7941452428030283,2.1333333333333337,1.2485142685559711,2.4208333333333334,1.2140407437710785,12.154000000000002
2004-07-23 06:00:00,1037.0,275.0,8.2,906.0,75.0,743.0,59.0,1707.0,1158.0,25.1,46.5,1.4615,,,6,23,7,4,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.8,0.9,2.7,3.6,1.1,0.8833333333333329,0.2639444385977548,1.9166666666666672,1.1953191535267274,2.416666666666667,1.2189327715051708,11.671500000000002
2004-07-23 07:00:00,1306.0,275.0,20.1,1299.0,199.0,519.0,95.0,2116.0,1602.0,24.5,48.3,1.4593,,,7,23,7,4,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1.0,0.5,1.3,4.0,4.4,1.1499999999999997,0.8734987120769064,1.8250000000000004,1.0549666086917249,2.3541666666666665,1.149283015307963,11.833499999999999
2004-07-23 08:00:00,1367.0,275.0,25.5,1441.0,262.0,470.0,120.0,2283.0,1770.0,26.6,42.8,1.4675,,,8,23,7,4,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,2.9,0.8,0.8,3.7,4.4,1.6499999999999997,1.3575713609236195,1.8333333333333337,1.0713910527341366,2.3291666666666666,1.108653380836671,11.3848
2004-07-23 09:00:00,1335.0,275.0,21.6,1340.0,236.0,519.0,133.0,2141.0,1651.0,29.0,37.6,1.4866,,,9,23,7,4,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,3.8,1.0,0.9,2.5,4.4,2.0833333333333326,1.4797522315126508,1.916666666666667,1.1629377637793932,2.2916666666666665,1.0491887825597812,10.904000000000002
2004-07-23 10:00:00,1250.0,275.0,15.5,1166.0,186.0,626.0,133.0,1925.0,1435.0,34.2,28.5,1.5071,,,10,23,7,4,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,3.5,2.9,0.5,2.3,3.3,2.3999999999999995,1.260158720161869,1.925,1.1662878172763556,2.254166666666667,1.0274405374380626,9.747
2004-07-23 11:00:00,1142.0,275.0,11.2,1021.0,132.0,712.0,120.0,1670.0,1159.0,37.3,22.9,1.4369,,,11,23,7,4,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,2.4,3.8,0.8,2.5,2.1,2.566666666666666,1.0557777543908868,1.866666666666667,1.1523362303940465,2.2416666666666667,1.0312156889329456,8.541699999999999
2004-07-23 12:00:00,1168.0,275.0,15.4,1160.0,140.0,671.0,132.0,1784.0,1193.0,40.1,17.5,1.2721,,,12,23,7,4,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1.8,3.5,1.0,2.7,2.1,2.7499999999999996,0.7918333157931627,1.816666666666667,1.1255974844364527,2.2416666666666667,1.0312156889329456,7.0175
2004-07-23 13:00:00,1125.0,275.0,14.6,1137.0,143.0,691.0,135.0,1696.0,1094.0,42.2,14.6,1.192,,,13,23,7,4,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,2.1,2.4,2.9,1.3,2.0,2.6166666666666663,0.8280499179799868,1.8833333333333335,1.1158635737183504,2.245833333333333,1.0303984736463627,6.1612
2004-07-23 14:00:00,1083.0,275.0,12.5,1066.0,99.0,725.0,121.0,1621.0,912.0,41.9,15.2,1.2173,,,14,23,7,4,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,2.1,1.8,3.8,0.8,1.5,2.233333333333333,0.6918574034197135,1.941666666666667,1.0714971118048027,2.245833333333333,1.0303984736463627,6.3688
2004-07-23 15:00:00,1080.0,275.0,12.3,1059.0,107.0,733.0,123.0,1622.0,908.0,43.1,13.8,1.1803,,,15,23,7,4,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,1.5,2.1,3.5,0.9,2.1,1.8999999999999995,0.3633180424917069,1.991666666666667,1.0317314073777488,2.220833333333333,1.0413115336655634,5.947800000000001
2004-07-23 16:00:00,1085.0,275.0,13.2,1091.0,130.0,723.0,129.0,1638.0,1010.0,42.8,13.8,1.1681,,,16,23,7,4,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,1.5,2.1,2.4,0.5,2.3,1.7999999999999996,0.2683281572999879,2.1,0.9234323325112922,2.2,1.0446551334416958,5.9064
2004-07-23 17:00:00,1115.0,275.0,14.7,1140.0,133.0,682.0,129.0,1746.0,1020.0,41.1,16.5,1.2701,,,17,23,7,4,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,1.8,1.5,1.8,0.8,2.8,1.8499999999999996,0.29495762407506343,2.2083333333333335,0.8284249385356838,2.170833333333333,1.036918162326381,6.781499999999999
2004-07-23 18:00:00,1259.0,275.0,19.9,1295.0,188.0,600.0,156.0,1990.0,1280.0,38.7,20.3,1.3743,,,18,23,7,4,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,2.1,1.5,2.1,1.0,3.6,1.9999999999999993,0.5585696017507616,2.375,0.7617265078276094,2.1458333333333335,1.0077867125394213,7.856100000000001
2004-07-23 19:00:00,1241.0,275.0,19.1,1271.0,155.0,606.0,131.0,1971.0,1287.0,35.8,24.1,1.3924,,,19,23,7,4,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,3.0,1.8,2.1,2.9,4.0,2.116666666666666,0.6493586579592742,2.3666666666666667,0.7559862111937783,2.0958333333333337,0.9392314928181703,8.6278
2004-07-23 20:00:00,1156.0,275.0,14.8,1144.0,154.0,651.0,115.0,1832.0,1216.0,33.1,28.3,1.4121,,,20,23,7,4,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,2.8,2.1,1.5,3.8,3.7,2.2833333333333328,0.5845225972250068,2.2583333333333333,0.6111960455210574,2.0458333333333334,0.8802070737920836,9.3673
2004-07-23 21:00:00,1055.0,275.0,8.6,922.0,95.0,784.0,79.0,1634.0,990.0,30.1,33.9,1.4257,,,21,23,7,4,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,2.5,3.0,1.5,3.5,2.5,2.266666666666666,0.6121002096606958,2.0833333333333335,0.5166911040163839,2.0,0.884160127145972,10.203899999999999
2004-07-23 22:00:00,1144.0,275.0,11.0,1014.0,110.0,712.0,86.0,1744.0,1146.0,29.0,36.6,1.4431,,,22,23,7,4,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,1.4,2.8,1.8,2.4,2.3,2.2499999999999996,0.6284902544988278,2.0250000000000004,0.5172040216394037,1.9750000000000003,0.8837912403513275,10.614
2004-07-23 23:00:00,1169.0,275.0,13.0,1084.0,116.0,655.0,91.0,1831.0,1273.0,28.5,38.4,1.468,,,23,23,7,4,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,1.7,2.5,2.1,1.8,2.5,2.1999999999999997,0.6542170893518465,2.0250000000000004,0.5172040216394037,1.9458333333333335,0.877238337881601,10.943999999999999
2004-07-24 00:00:00,1195.0,275.0,15.2,1156.0,153.0,621.0,99.0,1897.0,1346.0,27.8,39.9,1.4682,,,0,24,7,5,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1.8,1.4,3.0,2.1,2.7,2.099999999999999,0.5440588203494208,2.0500000000000003,0.5282905536642519,1.9333333333333333,0.8681147322824303,11.0922
2004-07-24 01:00:00,1158.0,275.0,12.1,1052.0,111.0,649.0,83.0,1785.0,1353.0,27.0,42.8,1.503,,,1,24,7,5,1,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,2.4,1.7,2.8,2.1,1.3,1.9499999999999995,0.4230839160261299,2.0333333333333337,0.5297226261035424,1.958333333333333,0.8576594371572706,11.556
2004-07-24 02:00:00,1075.0,275.0,9.9,973.0,79.0,695.0,74.0,1748.0,1231.0,26.4,44.5,1.5119,,,2,24,7,5,1,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1.9,1.8,2.5,1.5,0.8,1.7666666666666664,0.3723797345005155,2.0250000000000004,0.5395705362937605,1.9833333333333334,0.8307496178369453,11.748
2004-07-24 03:00:00,973.0,275.0,6.0,810.0,79.0,820.0,74.0,1599.0,1002.0,25.8,46.6,1.5269,,,3,24,7,5,1,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1.4,2.4,1.4,1.5,0.9,1.666666666666666,0.5354126134736421,1.966666666666667,0.6314965390149432,1.9791666666666667,0.8366492001179285,12.0228
2004-07-24 04:00:00,989.0,275.0,6.3,825.0,47.0,774.0,64.0,1602.0,1126.0,25.1,48.5,1.5266,,,4,24,7,5,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.8,1.9,1.7,1.8,0.5,1.4999999999999993,0.6633249580710884,1.8750000000000002,0.7300373589444025,1.9875,0.8221459195565449,12.1735
2004-07-24 05:00:00,967.0,275.0,5.5,789.0,61.0,810.0,61.0,1597.0,995.0,24.6,52.2,1.5881,,,5,24,7,5,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.7,1.4,1.8,2.1,0.8,1.3333333333333328,0.6976149845485545,1.7666666666666673,0.7877855422677122,1.9874999999999998,0.8221459195565449,12.8412
2004-07-24 06:00:00,968.0,275.0,5.8,803.0,56.0,806.0,62.0,1586.0,1003.0,24.4,50.5,1.5243,,,6,24,7,5,1,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.8,0.8,2.4,3.0,1.0,1.0499999999999996,0.49295030175466686,1.5750000000000002,0.7387027942155026,1.9749999999999999,0.8399016505571912,12.321999999999997
2004-07-24 07:00:00,1062.0,275.0,8.1,902.0,69.0,733.0,65.0,1715.0,1055.0,25.2,49.1,1.5546,,,7,24,7,5,1,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.7,0.7,1.9,2.8,2.9,0.8999999999999995,0.26832815730001036,1.4250000000000005,0.6440285143320134,1.8958333333333333,0.8384660770232977,12.373199999999999
2004-07-24 08:00:00,1143.0,275.0,10.0,979.0,109.0,677.0,79.0,1829.0,1156.0,26.6,50.8,1.7419,,,8,24,7,5,1,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,1.0,0.8,1.4,2.5,3.8,0.9499999999999996,0.38340579025364036,1.3583333333333336,0.558338986855116,1.8083333333333333,0.7342056735101482,13.5128
2004-07-24 09:00:00,1152.0,275.0,9.9,976.0,111.0,672.0,90.0,1800.0,1179.0,28.0,46.9,1.748,,,9,24,7,5,1,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,1.7,0.7,0.8,1.4,3.5,1.1333333333333329,0.5316640543300654,1.4000000000000004,0.579968651190398,1.7416666666666665,0.6405952847473799,13.132
2004-07-24 10:00:00,1238.0,275.0,13.1,1088.0,150.0,636.0,116.0,1883.0,1306.0,32.7,34.5,1.6798,,,10,24,7,5,1,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1.9,1.0,0.7,1.7,2.4,1.3999999999999995,0.657267069006209,1.4500000000000002,0.6317364237487674,1.7375,0.63643880132035,11.281500000000001
2004-07-24 11:00:00,1103.0,275.0,9.2,946.0,87.0,737.0,89.0,1686.0,934.0,36.6,26.5,1.599,,,11,24,7,5,1,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,2.3,1.7,0.8,1.8,1.8,1.5499999999999996,0.592452529743954,1.441666666666667,0.6273440890456999,1.7333333333333332,0.6363391676078733,9.699000000000002
2004-07-24 12:00:00,1043.0,275.0,6.7,843.0,64.0,799.0,68.0,1628.0,689.0,37.8,26.3,1.6951,,,12,24,7,5,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,1.7,1.9,0.7,2.4,2.1,1.6499999999999997,0.45497252664310345,1.3500000000000003,0.5502065727772123,1.7000000000000002,0.6372495245362966,9.9414
2004-07-24 13:00:00,1058.0,275.0,6.5,833.0,47.0,804.0,53.0,1623.0,626.0,38.3,27.1,1.797,,,13,24,7,5,1,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1.3,2.3,1.0,1.9,2.1,1.683333333333333,0.40207793606050524,1.2916666666666667,0.5230302152462889,1.6624999999999999,0.6391655565623423,10.3793
2004-07-24 14:00:00,960.0,275.0,3.4,676.0,34.0,983.0,34.0,1488.0,488.0,35.4,32.4,1.837,,,14,24,7,5,1,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,1.2,1.7,1.7,1.4,1.5,1.5333333333333325,0.5391351098441629,1.241666666666667,0.5401318581998265,1.6333333333333335,0.6624504356630324,11.469599999999998
2004-07-24 15:00:00,972.0,275.0,3.8,699.0,37.0,982.0,38.0,1505.0,495.0,37.3,28.8,1.8087,,,15,24,7,5,1,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.8,1.3,1.9,0.8,1.5,1.3666666666666663,0.5573747990954377,1.2500000000000002,0.5334280218974512,1.6083333333333334,0.6788203749514827,10.7424
2004-07-24 16:00:00,1012.0,275.0,5.2,775.0,49.0,899.0,53.0,1547.0,562.0,36.6,28.2,1.697,,,16,24,7,5,1,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.9,1.2,2.3,0.7,1.8,1.1666666666666663,0.3204163957519686,1.2833333333333337,0.5078176718850587,1.5791666666666666,0.6852350702126033,10.321200000000001
